DocId,Tweet,Processed,Score
3226,I feel like everyone with a suburban is way too stoked on Mitt Romney,i feel like everyone with a suburban is way too stoked on mitt romney,19.21688
3230,Yes --  we can help --  but it's going to take a different path --  not the one we've been on...  - Mitt Romney #WRT232,yes we can help but it's going to take a different path not the one we've been on mitt romney #wrt232,18.452535
3231,I know what it takes to get small business going again - to hire people. - Mitt Romney #debate,i know what it takes to get small business going again to hire people mitt romney #debate,43.395955
3232,I just can't even look at him like I look at My President Obama!! His eyes....they lie,i just can't even look at him like i look at my president obama his eyesthey lie,38.716286000000004
3237,#debates first answer impression. Obama a little tight. Hard to smile naturally.,#debates first answer impression obama a little tight hard to smile naturally,20.122776
3240,Lmfao RT @Take_My_Advicee: I'm waiting for Drake to throw a bottle at this nigga Mitt Romney,lmfao rt i'm waiting for drake to throw a bottle at this nigga mitt romney,7.510514000000001
3242,Mitt: Yes I can help you. I'll deport you so you can work in my shops overseas. #debates,mitt yes i can help you i'll deport you so you can work in my shops overseas #debates,14.725844
3245,Mitt Romney just said Yes...we can WHOSE SIDE ARE YOU ON?#youtubepolitics,mitt romney just said yeswe can whose side are you on#youtubepolitics,11.908674
3246,@bravesoldierboy he actually looks better in person. saw him sept 17th he's really pretty & his smile is radiant #Debate2012  #Obama,he actually looks better in person saw him sept 17th he's really pretty his smile is radiant #debate2012 #obama,20.105393000000003
3248,The question was what would you do --  President Obama. Less attacks --  more specifics. #debates,the question was what would you do president obama less attacks more specifics #debates,23.723491000000003
3252,Breaking: 2:05 into the debate and Mitt Romney has yet to embarrass himself. #Debate #WeBelieveInYouMitt #LetsGoForTwoMore,breaking into the debate and mitt romney has yet to embarrass himself #debate #webelieveinyoumitt #letsgofortwomore,14.542369
3254,All you kids saying leave it to your parents to worry about politics are stupid --  it gonna affect your future too #romney,all you kids saying leave it to your parents to worry about politics are stupid it gonna affect your future too #romney,15.766637999999997
3255,I'm playing it safe and going with #beer. RT @dogunderwater: Is it just #debate? #shitstorm2012? #DenverDebate?,i'm playing it safe and going with #beer rt is it just #debate #shitstorm2012 #denverdebate,20.515646999999998
3259,@MittRomney @PaulRyanVP LOL it took President Obama 30 sec to start lying! Hes a hypocrit! He says we need to do something but never enacts!,lol it took president obama sec to start lying hes a hypocrit he says we need to do something but never enacts,29.492247000000003
3262,A lot of ppl screaming #TeamObama an don't even kno half the shit that's goin on in the fuckin world they just want somethin to tweet bout,a lot of ppl screaming #teamobama an don't even kno half the shit that's goin on in the fuckin world they just want somethin to tweet bout,31.381922999999997
3263,what Obama really wanna say is Mitt Romney is a bitch ass nigga and all he really care about is you rich white folk and i aint wit it,what obama really wanna say is mitt romney is a bitch ass nigga and all he really care about is you rich white folk and i aint wit it,31.329622999999994
3267,People lose their jobs because they dont work hard. The boss dont fire good workers. #debates,people lose their jobs because they dont work hard the boss dont fire good workers #debates,33.050323999999996
3269,President OBAMA Facial Expressions Toward Mitt Romney Say NIGGA PLEASE !!! o_O,president obama facial expressions toward mitt romney say nigga please oo,19.870193
3270,Presidential debate is on! I don't like Obama but so far I'm liking what he's saying #debates,presidential debate is on i don't like obama but so far i'm liking what he's saying #debates,35.318467
3273,Mittens has some sass on his face right now. What is with that smirk? #denverdebate,mittens has some sass on his face right now what is with that smirk #denverdebate,17.61567
3274,Also.. Lmao... They're smiling and shaking hands. Then bam! Bashing on each other. Hence debate but whatever... #Obama2012,also lmao they're smiling and shaking hands then bam bashing on each other hence debate but whatever #obama2012,16.651082
3276,RT @jfrankiee: @OhMeanGirls: Let me tell you something about Mitt Romney http://t.co/DRFcos9l I'm. In. Teeeears!,let me tell you something about mitt romney i'm in teeeears,4.9888010000000005
3277,#RomneyRyan2012 here we go --  #Romney2012 is clearly killing this. #Obama your shot to shit. Get Outta Here.,#romneyryan2012 here we go #romney2012 is clearly killing this #obama your shot to shit get outta here,21.362966
3280,well at least they are showing the debate at this awful place. #romney,well at least they are showing the debate at this awful place #romney,13.263197
3282,#Romney  there is a reason why you are former gov. of Mass. and why you no longer live in Micigan... your record stinks... #LIES,#romney there is a reason why you are former gov of mass and why you no longer live in micigan your record stinks #lies,7.979089999999999
3284,Latin American trade --  energy efficiency --  strong schools --  small business championship --  among measures proposed by Romney #debates #cnbc2012,latin american trade energy efficiency strong schools small business championship among measures proposed by romney #debates #cnbc2012,39.601260999999994
3285,I'm watching the debate on purpose which must mean... I'm all grown up! #romneyryan2012,i'm watching the debate on purpose which must mean i'm all grown up #romneyryan2012,14.909363
3287,drink a lot tonight for china RT @cschweitz: Romney making a list. DRINK. #debates,drink a lot tonight for china rt romney making a list drink #debates,21.655016000000003
3288,I bet you Mitt Romney was the kid everybody hated in Kindegarden... They took his snacks in shit,i bet you mitt romney was the kid everybody hated in kindegarden they took his snacks in shit,9.441538999999999
3290,Fuck Mitt Romney!!!! Bitch up there actin like he ain't say that 47% shit!!!,fuck mitt romney bitch up there actin like he ain't say that shit,27.398992
3291,Should I consume alcohol while engaging in the viewing of the #PresidentialDebate ?,should i consume alcohol while engaging in the viewing of the #presidentialdebate,3.281247
3293,Watching the #debates on Fox --  and I feel like Fox will start bleeping out Obama's answers.,watching the #debates on fox and i feel like fox will start bleeping out obama's answers,36.240081
